,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1003,39523,-2.09908763203306,-0.8716900502773841,0.259228771359317,-3.59725873934116,-1.71348524237667,0.164271304355276,0.000167481252799404,0.9965731706662659,-0.18087658003768303,-1.74429140766312,0.8399150115811841,1.08500574627532,-0.47801711321573204,0.6208087442522969,-0.41672382930137997,-1.69115310260748,0.302015669012535,0.9880803709901179,-1.9235726850791202,-0.8081171653631272,-0.0503075296274048,0.00556816576206742,0.0597250742377378,-0.29412510633669,-0.272038587556206,-0.42198290834136604,-0.10566253514553599,-0.179592960101573,245.4,0
1004,39566,-0.361232759815055,-1.15074602967435,1.38585749254749,-1.5386487768942902,-1.03685911920116,1.86095655200825,-1.07161963066237,0.683786376162746,-2.14890259706061,1.40468714096141,1.81307473964865,-1.0683979235341998,-1.17561874058706,0.0520212609780805,1.75893616800132,-1.54891504216928,1.74482149390416,-0.6529298051209169,-0.6400447066708741,-0.385534462454091,0.189109949005513,0.9863971973448791,0.26552679940378504,-1.05624286793293,-0.740435865231898,0.0832843194107818,0.0681987882748326,0.0176060420960004,110.0,0
1005,39580,1.2872044622594698,-0.604944420062396,0.27104020054148303,-0.8356763227649989,-0.7451962784814901,-0.24938107331999002,-0.4722494589311729,-0.0766876234225205,-1.19162143544919,0.7654098865014141,0.8332611242923591,0.927863872602092,1.4055777324017302,0.0291818485768371,0.247611879385027,-0.7294771601808641,-0.6480448305689019,1.28299736150318,-0.14498194895178199,-0.26627886391958805,-0.643451659035871,-1.53224219272955,0.13666560561581,-0.344851144392635,-0.0488239254961793,0.6912781598520699,-0.0577373386948311,0.0114611165360422,60.0,0
1006,39603,1.13035799725457,0.0449841442612873,0.559703230973139,1.08201084683424,-0.4517334810318329,-0.23608248251093802,-0.22433780592420605,0.11818932349662001,0.0770912206605685,0.22058685138773396,0.810819948030046,0.15020949792107097,-1.15992632484169,0.645868020797709,0.558153468602521,0.7187041383709599,-0.8506453131431501,0.6618573035534762,-0.0581829689153843,-0.127038479598259,-0.043176887340971,-0.27426960398768896,-0.0323415037840455,-0.0457524663993955,0.373401511736276,-0.47540589272239203,0.0158026158409095,0.0210670249952397,36.0,0
1007,39609,-2.038206605051,-0.00963639396330795,2.4941669152428503,-0.545357668668491,0.310840202995239,0.363726352969599,-0.7851242509813889,1.1004674097370701,-0.22728515622410397,-1.2433367260764498,1.16118992492698,0.883058296881569,-0.21445064362748897,0.276210572413192,0.23169076756987803,1.03422939509101,-0.851230161824065,0.244114963783142,-2.73823450213517,-0.16689491065046,0.5167485289677329,1.0076938066501602,-0.32164724582439197,-0.29947878589004306,0.340369393475834,-0.46069336686540097,-0.0165825554397846,-0.13900740917413,1.48,0
1008,39641,0.7528048808341721,-1.68579199076321,-0.678617330073732,-0.33616530616237106,-0.927845878899716,-0.476549521372739,0.199029149344212,-0.29828223597554804,-0.674471010759288,0.474612770499673,-1.6065028482774197,-0.680312705629647,-0.362160143878972,0.197583461752626,0.142950918304287,-1.4709867676708999,0.0623874877163095,1.03185815851595,-0.260331369998955,0.229435275986019,-0.28959050324415603,-1.09353674348142,-0.424645730228611,-0.409147565076596,0.385491709988681,1.10728016294303,-0.14411160177337398,0.051974631317584015,374.98,0
1009,39641,1.33828290137047,-0.467030270675153,0.100373900225701,-0.6942193382695698,-0.880491901199938,-0.9633940816954251,-0.252068379047378,-0.127017322261923,-1.2167812947659198,0.866750755777058,1.13260529977952,0.0825245578338419,-0.854237753891923,0.68836230007101,0.12008878272044803,-1.1373484365737,-0.13487794025476801,0.9664818819590371,-0.18839497866373398,-0.5074115280513479,-0.7577013800621178,-1.8914857062564598,0.27802854408583505,0.277398061806158,-0.0822557639749768,0.608387234312698,-0.0889051438176697,-0.00130176124241953,22.98,0
1010,39682,0.8033686068587321,-0.8604548327167751,0.9861647390380309,0.4517110522596379,-0.842905748529446,0.9962788376230141,-0.702649562867181,0.46084997858433796,0.8795413863024009,-0.38454977760811104,1.3104377757121002,1.4170062809314201,-0.199623537210855,-0.23497542972133398,-0.503412587524332,-0.515568053928916,0.41948254861376794,-0.9292871820540608,-0.126675869733953,0.122247100209505,-0.0304837178960525,-0.100101347305466,-0.00682680188852615,-0.21518216373081503,-0.0145240826490514,0.6068070297776429,-0.00265998717824685,0.026524920076658,143.86,0
1011,39686,-5.3880666694359505,3.1590981252983,-4.016080135773049,0.5945666244769511,-1.95997800786899,-0.0399484137624762,-0.7266625950360059,2.46434928658768,0.4462386039928529,2.29197308397225,0.0199688101833161,1.3375148223397,0.282084036751748,1.7214538665527601,0.406412128464957,0.23167147008720398,0.3827632150941429,0.24300827817403398,0.3320175246969361,0.35020670774289603,-0.0664478370691988,0.32012126576436895,-0.45351101378044895,-0.814971500267009,-0.331672990370366,-0.45740869097433096,-0.415656046566318,-0.733050360446057,99.99,0
1012,39708,-0.181115749380673,0.0577723290423075,1.7706950914321202,-1.3846353217806298,-0.0786785362542225,-0.00848748611211265,0.569580979830464,-0.513140442591807,-0.673874901946506,0.499865673155519,-1.2513274299486101,-0.914005905643249,0.46081619982961997,-1.18354410589651,-0.5495921642725901,0.5984093792686801,0.128676648681035,-1.4283866526856102,1.46574619737045,0.293631481463548,-0.13423260405713902,-0.0110101700181048,-0.308547016212598,-0.435627785469298,-0.0286147892166565,-0.398489337671426,-0.3327772149978,-0.341681285270942,32.25,0
1013,39756,1.41465549867981,-1.2356261348934099,0.46385596592318995,-1.41384691002361,-1.6406050287100402,-0.407983071406817,-1.26391591107829,0.172810344819926,-1.72293183387849,1.64228945611551,1.17338182328747,-1.44360514148303,-2.2854687315071898,0.456045877312615,0.39425084848722897,-0.4324173418616379,0.761342077088328,0.263086945903278,-0.37258552058361405,-0.522219118813435,-0.151308535713263,-0.17669352324037602,0.10790369084607199,0.14143664233815698,0.16759616371993302,-0.198423951994859,0.0253001265213348,0.00412038827855052,15.0,0
1014,39761,-0.4847706856315371,0.7109408423034179,1.2608704867447902,0.917664135399206,0.544122397720739,-0.41053791561204606,0.6929919606384439,-0.053350397034747005,-0.750665684574507,-0.284200637282988,-0.20294546900611396,0.298460699527741,0.636241694019309,0.265241360567066,1.2065246440663602,-0.648473006449217,0.0579889858110848,-0.394532093037771,0.0639048459565981,0.140347958040256,0.232932783521012,0.657253064054677,-0.022779294739102,0.104050421999877,-0.285676344004406,-0.30844418185510103,0.17425622278569597,0.16967891186845802,37.0,0
1015,39815,1.27705933507919,-1.4605928317522,0.45273626002363504,-1.4990704172532499,-1.51486128786162,0.0652945727580259,-1.2479637674974098,0.18764331607521698,-1.7819113653405498,1.54088838055355,0.964900163451355,-0.9065878083641501,-0.878871792118864,0.117519890898841,0.491824666623593,-0.11307645051210001,0.41466884936805204,0.255778462729522,-0.20176582331362303,-0.25175344041515696,-0.276412363946822,-0.7013165742073462,0.0991559816919758,-0.38726929010057504,-0.0048061100625614,-0.3820676307106429,0.0304690271950667,0.024564477034061002,96.7,0
1016,39849,1.1723440131473601,0.28240043888661404,0.7262703665077941,0.689010906397511,-0.45940983887623993,-0.799999446643095,0.0756215164420219,-0.16464090240935997,-0.16205852443304902,-0.14483710373689002,0.66918431922661,1.214826697286,1.3016008714525902,0.0818485547358579,1.12479481321009,-0.19597018125472698,-0.0136973371012508,-1.2989809463350301,-0.686778103027683,-0.0633483739516665,-0.17962928886603502,-0.44416100363144,0.21494765744348998,0.631505246070085,0.109197829804142,0.0871428548574239,-0.00548312349639353,0.0240975048334128,5.98,0
1017,39857,0.99880704969909,-1.42104368752132,0.9763596039430441,-0.19296110501498998,-1.8490595902223401,-0.291716352754871,-0.9281777396027209,0.0434340635320284,0.21886243461564603,0.319578738218134,-0.926219956868927,-0.599280915838893,-0.611220006283803,-0.737616741013182,-0.58194730640838,0.7953458174253359,0.7353183252231859,-1.4210301760879902,0.863843218744069,0.364172028661892,0.101281899685301,0.033475485963133,-0.141823033258496,0.3995602159656861,0.295238166735871,-0.260306991975147,0.0160970540858684,0.0545120520810578,186.88,0
1018,39861,-2.03903129855114,0.263792615126531,1.7505355485834098,1.58204527851939,-3.5178266843107497,2.12984027332263,1.88540966026699,0.21910939561861803,0.51675984762256,-1.0536208172730501,-0.6646232646265839,0.657664570352351,0.158276811027797,-0.8152733936453821,-0.674235946032574,-0.972073588014255,1.0061325798479301,-0.495291838619845,0.467918820281372,-0.806112923172933,-0.0250191743620295,1.05718552052235,0.0769796057789962,0.7350698950067671,0.513533725571443,-0.00154712734600188,0.12595556643526598,-0.167166821922648,557.6,0
1019,39861,-1.4640093149255202,0.16081115030825502,1.67305171296891,-0.9064830264582611,-0.6618516158248431,-0.202895504236302,-0.0242601214603375,0.616974641031954,0.544253429131735,-1.31013050179407,-1.582533841309,0.43794882800839496,0.29779305621582797,-0.48255994393585294,-1.02013219253849,0.34368000424170503,-0.17527614680582598,-0.359000232676933,-0.0666114625037961,0.24972838684843104,-0.10927981358997998,-0.41554168541943604,0.0500065330026357,-0.0570489669869935,0.0407798181315979,0.8248930384748019,0.11733782586797999,0.0342615715576852,93.82,0
1020,39871,0.925331457483542,0.0539719231794016,0.533839819014854,1.3949484305212,-0.416087695625986,-0.6769783373103571,0.33586939772741,-0.175153427337697,-0.249552196506924,-0.0830924717944748,0.49629104059946,0.9946889222829559,0.852711061999525,0.264148086270795,1.0182263585504598,-0.30508410759887705,-0.0275729038038483,-1.05443426072087,-0.933855110182131,0.103356139889709,-0.032087549990212,-0.27322549729703105,0.0296390573029132,0.5998152661184329,0.310483991803833,-0.554779417976109,0.018788952699082997,0.0504907235148555,120.85,0
1021,39883,-0.6852993746154039,0.713517512310475,1.80293690390481,-1.3283644672159298,-0.24526003816203198,-0.874970406073277,0.521069146748191,0.0906054606448939,-0.27450489125064104,-0.5600976129252789,1.37806146264275,0.656305883654564,-0.22851520540941397,0.18035300404933802,-0.195579335706007,0.7416576579066699,-0.844580096023577,0.0963579213806573,-0.47404463239919,0.0454151897830224,-0.0140235087711728,-0.0471128529884339,-0.0448755419235228,0.565892406884395,-0.401350153113823,0.689151258539794,0.251738122950941,0.16682573686462498,7.61,0
1022,39895,-0.817330640356202,1.2165982744080301,0.68219316728845,0.99753851534279,0.185051333245079,0.790543578791761,-0.00815875308559205,0.802845508922245,-0.328489495633219,0.00955877783232235,-0.13961852719560197,-0.21818649416656896,-1.7903195737094,0.7908577812507049,-0.260531640213084,-0.5822698866893721,0.327891347591402,0.34059337062543,1.35098860709827,-0.0831547273948001,-0.0050488469220425,0.068594051004909,-0.21291797606939397,-0.8711216858288721,-0.0567955406246019,-0.19196576082945,0.152774768221057,0.117134323165974,0.99,0
1023,39896,-0.548987926343275,-0.0330101854096207,1.9242953347265601,-0.540842705767935,-1.3599392086422801,0.7828571422973141,0.901050426640698,-0.0304766784303728,0.7092679704791371,-0.5376195501914339,0.359752046568485,0.0326171866042689,-1.3278076880616898,-0.501620337528136,-0.9936272206169251,0.11191355618671302,-0.280844661888415,0.27862839946623197,1.03700811460215,0.0162041684768814,-0.18647265403975602,-0.238485824800977,0.00288291431435161,0.0372841910084219,-0.361147553964002,0.8710062291195508,-0.20837960632739602,-0.237742044982611,216.2,0
1024,39903,1.29652634104952,0.257751903352918,0.310553756768919,0.501074885438084,-0.21375209154280603,-0.7018530160526409,0.068564260435577,-0.18859898751029602,0.0392418670086747,-0.0725074007979738,-0.616317479257915,0.34536296868622995,0.6663603234423421,0.15674587816647598,1.03922788038772,0.4356058905956571,-0.619197944849354,-0.41233454467574104,0.0671962945801283,-0.061225364817362994,-0.287459964146588,-0.814252547220927,0.072171768499225,-0.11272192395148,0.29305690964333003,0.12465814700550999,-0.0278880304651722,0.0144470450539004,1.29,0
1025,39927,-1.46667918201301,2.4257323028570603,0.8777238596073951,3.9507649547161203,0.762477396031404,1.16274820689185,0.575625131153494,-0.28835357239612,-1.35799004641248,2.9076859717334402,-0.8906136196444179,-0.4622493174312,1.2916261362724,-0.39271325816736696,1.43413145316909,-0.347514097752154,-0.124998544563519,-0.270456563619698,0.875009760078619,0.129962275197458,0.18605149627982398,0.5710098197355179,-0.10751689677112701,-0.7543058393971759,-0.75282790198257,0.113179083948507,-2.07942147897199,-0.809173421800168,1.5,0
1026,39933,-0.6567332590961961,0.12640481036566198,1.66128855184199,-1.8549488473658702,0.314478459722023,-1.08584731004098,0.7157377339369291,-0.316448087860576,-1.8970026846006998,0.283396679481905,1.39625056337985,-0.329682399987671,-0.28057766660830497,-0.0102388630652181,-0.7406949863984109,1.08519873474153,-0.135889577742853,-1.3120244800533603,0.664903764477092,0.222757166687082,-0.0747240648785532,-0.381200318767137,-0.22011979972964202,0.295560822410399,0.40682167058134794,-0.569711201070435,-0.182792521951701,-0.17698347308857698,12.98,0
1027,39961,0.8145568437374849,-0.253056634540406,-0.10100409742230099,0.948721312103018,0.35055489757134006,1.2804835210373702,-0.24501511974048498,0.44735791817062603,0.491510331992091,-1.02745484798279,0.65182063419574,0.8158577218207159,0.21933149095343202,-1.50995238720648,0.818436957083852,-1.1685787095981,2.31519462771325,-1.9416891738669602,-1.6027930518189901,0.0288712782514297,0.00677577362259432,0.200405880252733,-0.0650839605836541,-1.01113485691065,0.210455428255885,0.527844782168466,0.0562357561636232,0.04719873946337799,115.81,0
1028,39968,1.16236590690858,-0.248151710625117,0.9477490110717709,-0.0199123621939486,-1.05107472884353,-0.7631351834333292,-0.41479182914271795,-0.11760734243378099,0.505679797840247,-0.283817363082765,-0.109523699714481,0.684746339633296,1.10426701142795,-0.22598775565606502,1.3986039250879498,0.615086105715812,-0.534131376542491,-0.22664596995179,-0.155246769701228,0.104295640961323,0.0121994278032713,-0.00925564580440779,0.0352475774661756,0.48260628288476104,0.0446936057477364,0.9511827838599191,-0.0526496964966959,0.0273305859671836,52.33,0
1029,39995,-2.08239880482612,0.7300950161303901,0.846552401339058,0.528850446971325,-2.30832606968193,0.7317160377053801,-0.792950457897751,1.4780774522608,-2.03961994245266,0.14634565112725,0.507244434961818,-0.243478815412906,-1.18447700656397,1.3686292519285,1.16183929041337,-1.12564882688223,0.651619567958129,2.2034444834776803,-0.27774874572664304,-0.812211649672993,0.00573144722370092,-0.0191561086733545,-0.12574488351405802,-0.0459633297090741,0.0488762723686573,-0.12183534290800098,-0.40293596435723794,-0.217039908457274,167.0,0
1030,40000,0.544391365285632,-1.14760914178098,1.0226989237772801,1.5340301922225201,-0.9474755208069371,1.39574782943624,-0.6665897659202371,0.566261944531001,1.12034812484581,-0.323658248063764,0.8133588578895891,1.04254297379395,-1.11852879972618,-0.205935900700304,-1.02991035799475,-0.779940325377225,0.523709799336193,-0.4294807629361379,-0.43897719049543205,0.21473690736717102,0.249141780386999,0.572656665131729,-0.294078308451626,-0.256109471119128,0.37282709569360706,-0.18206263231989303,0.0608092199524155,0.0542781558582791,247.0,0
1031,40009,-1.91172965247901,2.08289125162352,1.0615534598198102,-0.42983062058728494,-0.334307036562414,-0.719198660137897,0.736673761223344,0.0363204627098565,0.38787038970322796,1.7653050280319098,1.8301515243746498,1.23031353326671,0.903681581942173,-0.396496096934776,0.146849350651252,0.102617019236546,-0.748190820487773,-0.158944265311572,0.0739174960885826,0.8588544706715059,-0.428478409904684,-0.395661474466331,-0.038683163499831,0.52501084167892,-0.0245946272140589,-0.0486681982906001,-0.0986206676225624,-0.607865431577465,12.99,0
1032,40047,-1.4871145386625,-0.35632317616086995,2.52210059042893,0.247654512787178,0.195839266131045,0.0731548729292141,-0.0800703297559051,0.45290635827741293,0.162045687120758,-0.801222225917231,0.152302309154169,0.159322914647779,-1.17927037082871,-0.0776946140395475,-0.92420924537344,0.587306060847693,-0.785197288171634,0.841618092378196,-0.276652372304034,0.20787171144019,0.111423369410492,-0.0271650491659541,-0.0135402235804852,-0.0970858913540917,0.478325385378886,-0.48593995281243896,0.0210204634941109,0.083256329472864,95.0,0
1033,40056,-2.05230948934759,1.37082576712723,1.47388061833952,1.07433229355005,-1.39643998657155,0.239690195712163,-1.17019872853471,1.58202689715247,-0.22623570976757199,-0.9874953601618449,-1.17408086103722,-0.17200623233457502,-1.1232788971251202,0.8789711007809241,1.1696068356933702,0.0207160988814011,0.74357535975236,0.152038340463359,0.18504688270935896,-0.47619709633316704,0.20295734733706103,0.24032717204854,-0.00339236607245208,0.0507623915516996,0.163012477419234,-0.24683390960411103,-0.452210376319229,-0.202174526389004,1.0,0
1034,40078,-0.384183886130596,-0.85075563525316,1.50990061475136,-1.6393520980763001,-0.6433644067144699,0.28428770614723997,-0.35462772956542105,-0.0464673401061112,-2.18688844580246,1.5496921959075098,0.766947621549218,-0.9926197826389591,-0.6302503378009799,-0.38783931064586796,-0.32613749635374,-1.12518921120729,0.877436743414146,0.158794611108966,0.964406957879107,-0.223566036372085,-0.274627704108772,-0.183267527425697,0.126877488475238,-0.34960779512704404,-0.479720621909755,-0.272677253267388,-0.0961627360980648,-0.0914074920797366,51.0,0
1035,40094,1.24432084966887,0.298429215113605,0.286517342027848,0.702106101905515,-0.419737830730142,-1.07982288626142,0.0610938624617126,-0.176812288638527,0.107553774703507,-0.270920980627863,-0.15576175444816,-0.0314545548076147,-0.270159083603756,-0.18729001951726199,1.14977239623479,0.5042753190700371,0.0214290020874235,-0.235057257119448,-0.195005227341531,-0.0998628644915547,-0.28992578666695396,-0.8749763516860729,0.129200446586505,0.32649445307034697,0.197679638398666,0.09575445272882001,-0.0275084703807473,0.0307789234597476,7.99,0
1036,40099,0.47935147889038004,-0.9271094716513629,1.48760763909614,3.20141849745368,-1.28222798938716,0.905493525365866,-0.440869641922191,0.370370043929812,0.480582992323438,0.30814337312567996,0.27791534315512395,1.10452396615955,-0.7090268049730251,-0.5992366868924289,-2.8837747376172596,-0.0208586727535511,0.12394247518543901,-0.213078856228423,-0.0668955872579544,0.355476491799414,-0.0781730102687653,-0.505136998513677,-0.193151097235061,0.558288188433175,0.23684851366431303,-0.118273092633034,0.00088869943404703,0.0727671955843633,285.25,0
1037,40112,-0.446029816613811,0.943209898571572,1.37868997364555,-0.15704693700437197,0.273019989226309,-0.23882728938496697,0.5918080455199289,0.11422616851498,-0.325365284319981,-0.346081535780415,-0.5537289405301801,-0.251983405713851,-0.244598008583256,0.21351389684915398,1.1620228106081598,0.0255447129462279,-0.22679628447228398,-0.643869878890702,-0.207389748021957,0.0645609974370633,-0.22520166123091798,-0.573717715640719,-0.0256754691053086,-0.314473685343968,-0.228359286926026,0.12420954001537401,0.27801470774048703,0.113730344507242,4.49,0
1038,40148,0.643106470629897,-1.70878864030248,0.831266426782085,-0.28566638154143,-1.85031009350121,-0.431883062690845,-0.589345826825964,-0.09409264746355,-0.597986873361494,0.38316091288672,0.5199118968686229,0.0640907154024482,1.05532540729536,-0.470176216711312,1.2817131986445602,1.03769799436034,0.49308466788640903,-1.5057925045473601,-0.44951546710703405,0.778519621686203,0.657568416513174,1.1578073463304799,-0.31396002492584996,0.6887181932060489,0.18616263797785898,-0.0910243521987434,-0.0036952351513107203,0.0882025459400047,349.0,0
1039,40151,-0.9839119959291941,0.9391768039059859,1.42544326289835,-1.29142300845884,-0.680316906752057,-0.948409386950835,0.07472723941148199,0.588176249130863,-0.25430808059562104,-0.742522496247533,1.01936181547968,0.156541645048877,-1.4096549859345702,0.7402655722252092,-0.10079322389957199,0.9206267421456529,-0.6053314963994301,0.282194787465199,-0.468519338425394,-0.171556045004463,0.006033788080363671,-0.156401322020099,0.0010979113862212,0.5320161551282171,-0.423521007110654,0.696112690949597,0.121968920466205,0.10172367110617801,0.22,0
1040,40177,1.21294934322017,0.32311728615942503,-0.277960737778977,0.874072276066669,0.354548820004795,-0.23407083733687603,0.299001426202207,0.00594094688243623,-0.373328029325261,0.199026577956696,1.0997964790382802,0.367482101617864,-1.01757399566087,0.9616022781386792,0.36356768249712296,-0.17197995142602898,-0.348995511648622,-0.0981719517932962,-0.191709871995094,-0.226784080137293,0.0496978974354256,0.153751458133557,-0.157322923025805,-0.313694672788156,0.760746380154746,-0.260615974515118,-0.0020523253676930802,-0.0080024852031671,1.79,0
1041,40197,1.21323225402051,0.0190806797062377,0.653910409851176,0.890634710054018,-0.624258514959486,-0.566418009706897,-0.11849793550472802,-0.119891351956503,0.5620372247511171,-0.235097308531635,-0.6964225106933349,0.7427449465800509,0.43720373711795896,-0.30366160374290896,-0.432119585953286,-0.359085035954908,0.0510208595994073,-0.627577312797558,0.182793586977413,-0.0809457113507279,-0.10027628926560302,-0.0314257487514446,-0.0788180478700077,0.46888646679899104,0.565346069601712,0.40852878050668,-0.0114195105061664,0.014179113225526003,11.5,0
1042,40209,-5.14184276247197,0.35375037415499605,-1.7575991167181297,-0.5092078740733521,-0.995166269989735,-1.6183974604223401,-1.04674822348673,2.0660289536216103,-0.536987599309902,-0.302903526420901,0.27454058323369296,0.9905572256990759,-0.65907579894687,2.0108763518622603,-0.22574786572991398,1.3251774972508898,0.0580971093584982,-0.117292903129326,0.0451474182292101,-0.27167180211176,-0.423889195527628,-1.6453170039936102,-0.985890262170337,0.0943187032325348,-0.18686425387391298,0.4964404858303521,0.376949716518458,-0.478935968175766,56.99,0
1043,40217,-1.0853839554237699,1.8725393498833103,1.44413110715158,2.3543289413348396,0.20698812796966,0.768681185989251,0.33225804272346104,0.405811450863475,-1.00605340143714,1.9146133290418799,1.08945406314262,-0.14323612790630802,-0.666270630996059,0.408623311750041,0.9865251034136541,-0.00714054487567066,-0.0978017443988205,0.0934941458001623,0.8208215349588319,0.5888476438622221,-0.23884223822783604,-0.4390683616838761,0.0206341515841694,-0.3715193192159729,-0.341961946747404,0.00846036078425391,0.7067885477733621,0.368225741070383,7.56,0
1044,40254,-1.45400496679129,-0.9902302404413101,0.24663954849276998,-1.7112670488523603,1.02793483563311,4.32854764442058,1.79691140312261,0.6389025463361819,-0.379911656877416,-1.12813099605179,-0.18465302680352,-0.49540443778031495,0.0342520533144402,-0.11544329087149902,1.04476317169253,1.04434128967475,-1.35328827129513,0.5334369173485921,-0.42985283206089503,1.23953236075234,0.14831253639050304,-0.5444398028229379,0.897482410161795,0.9541672367596121,0.46268343713228705,0.333244027539007,-0.344787934660416,-0.128890621083177,504.96,0
1045,40259,-0.665682645224806,0.444335325016601,1.60340884030365,1.0437835192097,-0.111325747424538,0.22224898904095497,1.66033112651252,-0.29825296995011796,-0.87809193802448,-0.335936501910576,0.0631486822262064,0.33032665851411797,0.974935205135792,-0.0716238055821492,1.31836064868391,-0.546745912224091,-0.0584027258586031,-0.6113325209569029,0.0855549572929913,0.6127102293180601,-0.0192612958094093,-0.21944229776366897,0.299156459017212,0.0517375712690552,0.389074935243003,-0.40880905004625395,-0.209481394375921,-0.21575937974049103,222.17,0
1046,40292,-0.805756030541838,-0.141716494388607,1.04969284586045,-2.20180700980788,0.373331039838097,0.5252558347610999,1.18028269198291,-0.504466364729259,-1.26149662339124,0.697059901932697,-0.438923676910912,-0.9099766563069209,-0.20136484002964802,-0.29682351620403497,-0.0980742913359417,-0.6096759232128841,-1.3011691830423502,2.04313023390519,-0.21498059545783,-0.398139079594264,-0.520911790055855,-0.760405327502131,-0.34149710715230897,-1.37933942846284,0.44197568146319893,0.985033514825803,-0.5960655975105439,-0.412313822508899,116.95,0
1047,40295,0.526392222022052,-1.28518144273478,-0.923131848157251,0.128946545218767,0.00952379674378315,0.169605664480124,0.7196369502576329,-0.238526931921476,-0.175929275235414,-0.25401739623967,0.219962797867121,1.27042676915439,1.49693793515869,0.104148831426579,-0.5940556182170501,0.28957891359213894,-0.754321275713756,0.10359545786625302,0.9541455134149308,0.9167953707284059,0.14917544102183802,-0.35867163397569796,-0.6597776389411,-0.8797124651839341,0.586560055628375,1.10722689964518,-0.17148147874099298,0.0463061840124633,432.0,0
1048,40303,-0.47228634391135604,0.257523918437908,1.63051955115109,0.36434106075742,-0.611400413279599,-0.37891433088514703,0.6620639627872691,0.0157255804778945,0.0777617709142955,-0.5972514861869189,-0.746605645845467,0.0790769768998234,0.34297926484762,-0.17945855994732,0.565188181263927,0.8440506315140591,-1.0624779744036899,0.46446686064108,-1.37432840316621,0.128327850974826,0.382375624073061,0.862758326717038,0.43297516559033505,0.36084015298057104,-1.09475914204245,-0.719007048233998,0.22984407987026603,0.268143050657227,144.0,0
1049,40313,-2.84653383527252,-1.8521284607896102,1.44064527611128,2.2176267461960197,0.0157178814738163,0.302566370929551,-0.316984293424345,0.757841374517029,0.46935914516546,-0.472324160378216,-0.28531413469936306,0.7210664592830971,-1.0381021989249202,-0.20761607805742002,-2.08235926676321,-0.736464001632131,0.6228577671945971,0.247136634119059,2.2591385109842403,-0.47799278689302294,-0.426763033754336,-0.322623857156514,2.07325940416316,-0.0447118966765427,0.20364428768248102,-0.38214668984875,0.316708330295604,-0.193742228910161,161.0,0
1050,40314,-0.898783419629736,0.51810478627369,2.0741051474649,1.62044459213485,-0.588346227206258,0.484509409190365,-0.22159333018806399,0.542668069426385,0.7665463253137199,-0.513170666130906,-1.1258921373983202,0.462025638267158,-0.9872894865075259,-0.544602669554535,-1.5499639616938001,-1.5486918213318799,1.2272172168778899,-1.10116757348873,0.863944471133487,-0.181587931835862,-0.263262492677577,-0.315798430076105,0.14430497717738502,0.392726793228886,-0.6231614616853841,-0.5779729661837371,-0.164619955155028,-0.118145822470137,11.98,0
1051,40326,-0.9884430098889441,-0.143050897998233,0.627314171844705,-4.49520944512929,-1.00859007431501,-1.30484765156423,-0.15802103888166102,0.606601758936087,0.42807760897599195,-1.44534235320372,0.881912733960791,-0.0856736349013242,-2.7049588712351,1.10752689252075,0.368283129180262,-1.8226792368663898,-0.0459813094122101,1.7169360256216002,-1.4507897502137899,-0.811266133940165,-0.196648937371026,-0.21402537282704898,0.00430692653921522,0.09970916239382699,-0.14305495130562199,-1.1532150802966699,0.285706122563815,0.11712588630379699,14.03,0
1052,40328,0.981493589864876,-0.277675593737278,0.6230628827265791,0.995139344241323,-0.7724374532912901,-0.536802518580342,-0.0124510396933416,-0.0208972691037778,0.5071666374667371,-0.26102927589224,-0.0686549428914725,0.41163533016723997,-0.752275949235926,0.133786174883656,0.0801406938171989,-0.6904867889235919,0.542445643602149,-1.2435092585175,-0.364714621182563,-0.0305466391731195,-0.123324971505723,-0.36873736128807394,0.0381067872371985,0.6259332896596539,0.256823338339843,0.258784823503111,-0.0256746908699885,0.0287623760354538,94.45,0
1053,40338,-1.3687498036793602,-1.11349347703374,0.80453062565926,-0.767551521677748,-2.4919936861347995,1.44480492786351,0.8338113038666809,0.767251888425567,0.70018508990405,-1.69945331971262,1.37534593061657,0.622378322613047,-0.992202842835652,0.6382966029556221,1.93761568534021,-1.28017109162622,1.0418198523061402,0.542797589277737,1.8995177932546499,1.05054492950316,0.6692766180962509,1.20691061752107,1.10818914596491,-0.28811362168580795,-0.43630158761341103,0.316122063924061,-0.0619410442600901,0.114859527435065,510.0,0
1054,40417,-2.08510098985295,-0.716424713493566,0.44948455096585704,-2.54840990184815,-1.22364625104928,0.0643238787049656,-1.2438436588651798,1.2551218189008502,-2.1922898979962397,0.9122915713102959,-0.16155389707022,-1.49948883992761,-1.61490987950201,0.639023988808958,-0.0239878142266033,0.511132888731985,0.328401460724588,0.695479807332744,-0.5537533401662221,-0.420691112718591,-0.301656493628545,-0.736767678979421,0.338802710370154,-0.9657443244943771,-0.073550652906352,-0.45522657156164703,0.3597443714036,-0.20538281476264897,42.0,0
